captured_at,source_time,race_date,track,race_no,minutes_before,bet_type,combination,odds_low,odds_high,popularity,source_url
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-6,3.0,3.0,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-9,10.7,10.7,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,6-10,12.4,12.4,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,1-4,15.2,15.2,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,6-12,16.8,16.8,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,3-4,17.6,17.6,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-12,17.9,17.9,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-10,18.9,18.9,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,6-9,22.6,22.6,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,2-4,26.6,26.6,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,3-6,29.5,29.5,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,6-7,32.4,32.4,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,6-14,33.3,33.3,13,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-13,35.5,35.5,14,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,2-6,46.7,46.7,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-14,55.6,55.6,16,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-7,59.6,59.6,17,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,9-10,69.1,69.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,10-12,73.4,73.4,19,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,2-12,80.4,80.4,20,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,1-6,84.4,84.4,21,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,9-12,98.0,98.0,22,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,2-10,100.0,100.0,23,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,2-9,111.3,111.3,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,10-14,131.0,131.0,25,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,3-12,131.7,131.7,26,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,3-9,133.2,133.2,27,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-11,135.5,135.5,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,6-13,137.9,137.9,29,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-8,149.1,149.1,30,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
2026-09-21 20:40:00,20:39,2026-09-21,saga,9,10,馬連,4-5,159.2,159.2,31,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F21&k_raceNo=9
