captured_at,source_time,race_date,track,race_no,bet_type,combination,odds_low,odds_high,popularity,source_url
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-3-6,38.7,38.7,16,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,4-6-7,38.7,38.7,16,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,1-2-5,45.8,45.8,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-6-7,48.0,48.0,19,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,3-6-7,48.0,48.0,19,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,1-5-7,59.3,59.3,21,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-4-7,59.3,59.3,21,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,1-3-5,63.0,63.0,23,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,1-4-5,67.2,67.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-3-4,72.0,72.0,25,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-3-7,100.8,100.8,26,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,3-4-7,100.8,100.8,26,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-3-5,112.0,112.0,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,3-4-5,112.0,112.0,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,3-5-7,126.0,126.0,30,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-5-7,144.0,144.0,31,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,3-5-6,144.0,144.0,31,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,2-5-6,168.0,168.0,33,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,4-5-7,201.6,201.6,34,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
2026-09-20 13:17:02,13:16,2026-09-20,saga,1,三連複,5-6-7,201.6,201.6,34,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=1
