captured_at,source_time,race_date,track,race_no,minutes_before,bet_type,combination,odds_low,odds_high,popularity,source_url
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,3-7,1.7,1.7,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,2-7,3.3,3.3,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,6-7,7.6,7.6,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,7-8,21.1,21.1,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,2-3,21.1,21.1,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,1-7,31.5,31.5,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,3-6,44.7,44.7,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,2-6,46.1,46.1,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,7-11,65.0,65.0,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
2026-09-23 20:40:00,20:39,2026-09-23,monbetsu,12,10,馬連,2-8,86.0,86.0,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=36&k_raceDate=2026%2F09%2F23&k_raceNo=12
